id,visit_date,visit_datetime,reserve_datetime,reserve_visitors,SEMANA,A�O,day_of_week,holiday_flg,genre_name,area_name
324f7c39a8410e7c,03/12/2016,03/12/2016 18:00,03/12/2016 14:00,2,49,2016,Saturday,0,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
3440e0ea1b70a99b,03/12/2016,03/12/2016 18:00,03/12/2016 17:00,2,49,2016,Saturday,0,Italian/French,Ōsaka-fu Ōsaka-shi Ōgimachi
36429b5ca4407b3e,03/12/2016,03/12/2016 18:00,02/12/2016 14:00,2,49,2016,Saturday,0,Dining bar,Hokkaidō Sapporo-shi Kita 24 Jōnishi
42c9aa6d617c5057,03/12/2016,03/12/2016 18:00,18/11/2016 19:00,4,49,2016,Saturday,0,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
42c9aa6d617c5057,03/12/2016,03/12/2016 18:00,02/12/2016 19:00,2,49,2016,Saturday,0,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
55c3627912b9c849,03/12/2016,03/12/2016 18:00,01/12/2016 00:00,2,49,2016,Saturday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
55c3627912b9c849,03/12/2016,03/12/2016 18:00,24/11/2016 19:00,2,49,2016,Saturday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
55c3627912b9c849,03/12/2016,03/12/2016 18:00,02/12/2016 21:00,5,49,2016,Saturday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
bb09595bab7d5cfb,03/12/2016,03/12/2016 18:00,25/11/2016 19:00,4,49,2016,Saturday,0,Izakaya,Niigata-ken Niigata-shi Teraohigashi
db80363d35f10926,03/12/2016,03/12/2016 18:00,09/11/2016 21:00,12,49,2016,Saturday,0,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri
db80363d35f10926,03/12/2016,03/12/2016 18:00,02/12/2016 20:00,2,49,2016,Saturday,0,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri
e053c561f32acc28,03/12/2016,03/12/2016 18:00,28/11/2016 20:00,11,49,2016,Saturday,0,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri
f068442ebb6c246c,03/12/2016,03/12/2016 18:00,02/12/2016 17:00,3,49,2016,Saturday,0,Izakaya,Tōkyō-to Taitō-ku Higashiueno
fea5dc9594450608,03/12/2016,03/12/2016 18:00,12/10/2016 15:00,11,49,2016,Saturday,0,Other,Shizuoka-ken Hamamatsu-shi Motoshirochō
0a74a5408a0b8642,03/12/2016,03/12/2016 19:00,01/12/2016 19:00,2,49,2016,Saturday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
0a74a5408a0b8642,03/12/2016,03/12/2016 19:00,21/11/2016 13:00,2,49,2016,Saturday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
2fc478dc9f0a6b31,03/12/2016,03/12/2016 19:00,25/11/2016 15:00,4,49,2016,Saturday,0,Yakiniku/Korean food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
324f7c39a8410e7c,03/12/2016,03/12/2016 19:00,30/11/2016 19:00,3,49,2016,Saturday,0,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
324f7c39a8410e7c,03/12/2016,03/12/2016 19:00,29/11/2016 16:00,5,49,2016,Saturday,0,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
324f7c39a8410e7c,03/12/2016,03/12/2016 19:00,26/11/2016 20:00,7,49,2016,Saturday,0,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
42c9aa6d617c5057,03/12/2016,03/12/2016 19:00,28/11/2016 12:00,3,49,2016,Saturday,0,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
55c3627912b9c849,03/12/2016,03/12/2016 19:00,02/12/2016 22:00,5,49,2016,Saturday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
965b2e0cf4119003,03/12/2016,03/12/2016 19:00,29/11/2016 19:00,4,49,2016,Saturday,0,Izakaya,Tōkyō-to Meguro-ku Kamimeguro
965b2e0cf4119003,03/12/2016,03/12/2016 19:00,30/11/2016 23:00,2,49,2016,Saturday,0,Izakaya,Tōkyō-to Meguro-ku Kamimeguro
e053c561f32acc28,03/12/2016,03/12/2016 19:00,02/12/2016 12:00,3,49,2016,Saturday,0,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri
e053c561f32acc28,03/12/2016,03/12/2016 19:00,29/11/2016 20:00,6,49,2016,Saturday,0,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri
e053c561f32acc28,03/12/2016,03/12/2016 19:00,02/12/2016 20:00,7,49,2016,Saturday,0,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri
fea5dc9594450608,03/12/2016,03/12/2016 19:00,22/11/2016 23:00,2,49,2016,Saturday,0,Other,Shizuoka-ken Hamamatsu-shi Motoshirochō
0a74a5408a0b8642,03/12/2016,03/12/2016 20:00,01/12/2016 19:00,2,49,2016,Saturday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
1033310359ceeac1,03/12/2016,03/12/2016 20:00,05/11/2016 19:00,5,49,2016,Saturday,0,Izakaya,Tōkyō-to Kōtō-ku Tomioka
324f7c39a8410e7c,03/12/2016,03/12/2016 20:00,03/12/2016 18:00,4,49,2016,Saturday,0,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
3440e0ea1b70a99b,03/12/2016,03/12/2016 20:00,03/12/2016 17:00,12,49,2016,Saturday,0,Italian/French,Ōsaka-fu Ōsaka-shi Ōgimachi
3440e0ea1b70a99b,03/12/2016,03/12/2016 20:00,03/12/2016 17:00,2,49,2016,Saturday,0,Italian/French,Ōsaka-fu Ōsaka-shi Ōgimachi
42c9aa6d617c5057,03/12/2016,03/12/2016 20:00,03/12/2016 16:00,2,49,2016,Saturday,0,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
42c9aa6d617c5057,03/12/2016,03/12/2016 20:00,30/11/2016 17:00,5,49,2016,Saturday,0,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
55c3627912b9c849,03/12/2016,03/12/2016 20:00,24/11/2016 19:00,2,49,2016,Saturday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
55c3627912b9c849,03/12/2016,03/12/2016 20:00,02/12/2016 17:00,2,49,2016,Saturday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
632ba66e1f75aa28,03/12/2016,03/12/2016 20:00,03/12/2016 16:00,3,49,2016,Saturday,0,Italian/French,Tōkyō-to Suginami-ku Asagayaminami
89e7328af22efe74,03/12/2016,03/12/2016 20:00,21/11/2016 21:00,4,49,2016,Saturday,0,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō
db80363d35f10926,03/12/2016,03/12/2016 20:00,22/11/2016 21:00,9,49,2016,Saturday,0,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri
db80363d35f10926,03/12/2016,03/12/2016 20:00,03/12/2016 16:00,2,49,2016,Saturday,0,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri
db80363d35f10926,03/12/2016,03/12/2016 20:00,02/12/2016 02:00,4,49,2016,Saturday,0,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri
2fc478dc9f0a6b31,03/12/2016,03/12/2016 21:00,29/11/2016 16:00,2,49,2016,Saturday,0,Yakiniku/Korean food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
bb09595bab7d5cfb,03/12/2016,03/12/2016 21:00,03/12/2016 18:00,5,49,2016,Saturday,0,Izakaya,Niigata-ken Niigata-shi Teraohigashi
e89735e80d614a7e,03/12/2016,03/12/2016 21:00,10/11/2016 17:00,3,49,2016,Saturday,0,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami
fc477473134e9ae5,03/12/2016,03/12/2016 21:00,29/11/2016 22:00,6,49,2016,Saturday,0,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi
36429b5ca4407b3e,03/12/2016,03/12/2016 22:00,01/12/2016 13:00,34,49,2016,Saturday,0,Dining bar,Hokkaidō Sapporo-shi Kita 24 Jōnishi
3cad29d1a23209d2,03/12/2016,03/12/2016 22:00,09/11/2016 17:00,4,49,2016,Saturday,0,Japanese food,Tōkyō-to Shibuya-ku Shibuya
3cad29d1a23209d2,03/12/2016,03/12/2016 22:00,01/12/2016 15:00,2,49,2016,Saturday,0,Japanese food,Tōkyō-to Shibuya-ku Shibuya
db80363d35f10926,03/12/2016,03/12/2016 22:00,03/12/2016 17:00,2,49,2016,Saturday,0,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri
fc477473134e9ae5,03/12/2016,03/12/2016 22:00,08/11/2016 19:00,47,49,2016,Saturday,0,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi
3cad29d1a23209d2,03/12/2016,03/12/2016 23:00,20/11/2016 22:00,2,49,2016,Saturday,0,Japanese food,Tōkyō-to Shibuya-ku Shibuya
bb09595bab7d5cfb,04/12/2016,04/12/2016 00:00,03/12/2016 01:00,12,50,2016,Sunday,0,Izakaya,Niigata-ken Niigata-shi Teraohigashi
db80363d35f10926,04/12/2016,04/12/2016 00:00,02/12/2016 22:00,3,50,2016,Sunday,0,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri
42c9aa6d617c5057,04/12/2016,04/12/2016 11:00,28/11/2016 11:00,2,50,2016,Sunday,0,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
89e7328af22efe74,04/12/2016,04/12/2016 11:00,26/11/2016 11:00,3,50,2016,Sunday,0,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō
42c9aa6d617c5057,04/12/2016,04/12/2016 12:00,04/12/2016 11:00,2,50,2016,Sunday,0,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
42c9aa6d617c5057,04/12/2016,04/12/2016 12:00,01/12/2016 18:00,3,50,2016,Sunday,0,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
45326ebb8dc72cfb,04/12/2016,04/12/2016 12:00,04/12/2016 11:00,2,50,2016,Sunday,0,Cafe/Sweets,Hyōgo-ken Nishinomiya-shi Rokutanjichō
45326ebb8dc72cfb,04/12/2016,04/12/2016 12:00,03/12/2016 23:00,2,50,2016,Sunday,0,Cafe/Sweets,Hyōgo-ken Nishinomiya-shi Rokutanjichō
45326ebb8dc72cfb,04/12/2016,04/12/2016 12:00,04/12/2016 11:00,2,50,2016,Sunday,0,Cafe/Sweets,Hyōgo-ken Nishinomiya-shi Rokutanjichō
40f6193ea3ed1b91,04/12/2016,04/12/2016 13:00,02/12/2016 11:00,4,50,2016,Sunday,0,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi
4beac252540f865e,04/12/2016,04/12/2016 16:00,30/11/2016 09:00,10,50,2016,Sunday,0,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri
4beac252540f865e,04/12/2016,04/12/2016 16:00,19/11/2016 17:00,9,50,2016,Sunday,0,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri
1033310359ceeac1,04/12/2016,04/12/2016 17:00,02/12/2016 04:00,2,50,2016,Sunday,0,Izakaya,Tōkyō-to Kōtō-ku Tomioka
1033310359ceeac1,04/12/2016,04/12/2016 17:00,29/11/2016 20:00,2,50,2016,Sunday,0,Izakaya,Tōkyō-to Kōtō-ku Tomioka
2fc478dc9f0a6b31,04/12/2016,04/12/2016 18:00,04/12/2016 18:00,2,50,2016,Sunday,0,Yakiniku/Korean food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
42c9aa6d617c5057,04/12/2016,04/12/2016 18:00,09/11/2016 14:00,11,50,2016,Sunday,0,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike
45326ebb8dc72cfb,04/12/2016,04/12/2016 18:00,04/12/2016 17:00,3,50,2016,Sunday,0,Cafe/Sweets,Hyōgo-ken Nishinomiya-shi Rokutanjichō
4beac252540f865e,04/12/2016,04/12/2016 18:00,22/11/2016 18:00,6,50,2016,Sunday,0,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri
4beac252540f865e,04/12/2016,04/12/2016 18:00,01/12/2016 16:00,4,50,2016,Sunday,0,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri
89e7328af22efe74,04/12/2016,04/12/2016 18:00,01/12/2016 17:00,2,50,2016,Sunday,0,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō
bf617aa68d5f1cfa,04/12/2016,04/12/2016 18:00,01/12/2016 14:00,2,50,2016,Sunday,0,Italian/French,Tōkyō-to Setagaya-ku Setagaya
e053c561f32acc28,04/12/2016,04/12/2016 18:00,03/12/2016 21:00,2,50,2016,Sunday,0,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri
36429b5ca4407b3e,04/12/2016,04/12/2016 19:00,04/12/2016 17:00,2,50,2016,Sunday,0,Dining bar,Hokkaidō Sapporo-shi Kita 24 Jōnishi
632ba66e1f75aa28,04/12/2016,04/12/2016 19:00,04/12/2016 16:00,2,50,2016,Sunday,0,Italian/French,Tōkyō-to Suginami-ku Asagayaminami
89e7328af22efe74,04/12/2016,04/12/2016 19:00,03/12/2016 17:00,2,50,2016,Sunday,0,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō
965b2e0cf4119003,04/12/2016,04/12/2016 19:00,03/12/2016 17:00,3,50,2016,Sunday,0,Izakaya,Tōkyō-to Meguro-ku Kamimeguro
e053c561f32acc28,04/12/2016,04/12/2016 19:00,03/12/2016 21:00,8,50,2016,Sunday,0,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri
e053c561f32acc28,04/12/2016,04/12/2016 19:00,03/12/2016 22:00,2,50,2016,Sunday,0,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri
3440e0ea1b70a99b,04/12/2016,04/12/2016 20:00,04/12/2016 17:00,2,50,2016,Sunday,0,Italian/French,Ōsaka-fu Ōsaka-shi Ōgimachi
3cad29d1a23209d2,04/12/2016,04/12/2016 20:00,07/11/2016 18:00,4,50,2016,Sunday,0,Japanese food,Tōkyō-to Shibuya-ku Shibuya
3cad29d1a23209d2,04/12/2016,04/12/2016 20:00,28/11/2016 23:00,3,50,2016,Sunday,0,Japanese food,Tōkyō-to Shibuya-ku Shibuya
3cad29d1a23209d2,04/12/2016,04/12/2016 21:00,04/12/2016 17:00,2,50,2016,Sunday,0,Japanese food,Tōkyō-to Shibuya-ku Shibuya
bf617aa68d5f1cfa,04/12/2016,04/12/2016 21:00,03/12/2016 12:00,2,50,2016,Sunday,0,Italian/French,Tōkyō-to Setagaya-ku Setagaya
3cad29d1a23209d2,04/12/2016,04/12/2016 22:00,28/10/2016 11:00,3,50,2016,Sunday,0,Japanese food,Tōkyō-to Shibuya-ku Shibuya
db80363d35f10926,04/12/2016,04/12/2016 22:00,04/12/2016 18:00,3,50,2016,Sunday,0,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri
db80363d35f10926,04/12/2016,04/12/2016 23:00,03/12/2016 15:00,2,50,2016,Sunday,0,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri
45326ebb8dc72cfb,05/12/2016,05/12/2016 13:00,04/12/2016 16:00,2,50,2016,Monday,0,Cafe/Sweets,Hyōgo-ken Nishinomiya-shi Rokutanjichō
965b2e0cf4119003,05/12/2016,05/12/2016 16:00,04/12/2016 22:00,3,50,2016,Monday,0,Izakaya,Tōkyō-to Meguro-ku Kamimeguro
f068442ebb6c246c,05/12/2016,05/12/2016 16:00,02/12/2016 20:00,2,50,2016,Monday,0,Izakaya,Tōkyō-to Taitō-ku Higashiueno
24b9b2a020826ede,05/12/2016,05/12/2016 17:00,05/12/2016 14:00,2,50,2016,Monday,0,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi
24b9b2a020826ede,05/12/2016,05/12/2016 17:00,05/12/2016 17:00,2,50,2016,Monday,0,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi
24b9b2a020826ede,05/12/2016,05/12/2016 17:00,26/11/2016 17:00,4,50,2016,Monday,0,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi
24b9b2a020826ede,05/12/2016,05/12/2016 17:00,02/12/2016 13:00,2,50,2016,Monday,0,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi
24b9b2a020826ede,05/12/2016,05/12/2016 17:00,02/12/2016 20:00,2,50,2016,Monday,0,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi
0a74a5408a0b8642,05/12/2016,05/12/2016 18:00,01/12/2016 21:00,4,50,2016,Monday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
0a74a5408a0b8642,05/12/2016,05/12/2016 18:00,01/12/2016 21:00,3,50,2016,Monday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
0a74a5408a0b8642,05/12/2016,05/12/2016 18:00,05/12/2016 16:00,2,50,2016,Monday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
0a74a5408a0b8642,05/12/2016,05/12/2016 18:00,05/12/2016 15:00,3,50,2016,Monday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
0a74a5408a0b8642,05/12/2016,05/12/2016 18:00,05/12/2016 16:00,2,50,2016,Monday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
1033310359ceeac1,05/12/2016,05/12/2016 18:00,04/12/2016 18:00,2,50,2016,Monday,0,Izakaya,Tōkyō-to Kōtō-ku Tomioka
2fc478dc9f0a6b31,05/12/2016,05/12/2016 18:00,02/12/2016 17:00,2,50,2016,Monday,0,Yakiniku/Korean food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
36429b5ca4407b3e,05/12/2016,05/12/2016 18:00,01/12/2016 13:00,8,50,2016,Monday,0,Dining bar,Hokkaidō Sapporo-shi Kita 24 Jōnishi
36429b5ca4407b3e,05/12/2016,05/12/2016 18:00,04/12/2016 17:00,2,50,2016,Monday,0,Dining bar,Hokkaidō Sapporo-shi Kita 24 Jōnishi
e89735e80d614a7e,05/12/2016,05/12/2016 18:00,18/11/2016 10:00,3,50,2016,Monday,0,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami
00a91d42b08b08d9,05/12/2016,05/12/2016 19:00,01/12/2016 15:00,9,50,2016,Monday,0,Italian/French,Tōkyō-to Chiyoda-ku Kudanminami
0a74a5408a0b8642,05/12/2016,05/12/2016 19:00,01/12/2016 21:00,4,50,2016,Monday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
0a74a5408a0b8642,05/12/2016,05/12/2016 19:00,05/12/2016 16:00,2,50,2016,Monday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
1033310359ceeac1,05/12/2016,05/12/2016 19:00,26/11/2016 22:00,4,50,2016,Monday,0,Izakaya,Tōkyō-to Kōtō-ku Tomioka
1033310359ceeac1,05/12/2016,05/12/2016 19:00,02/12/2016 20:00,2,50,2016,Monday,0,Izakaya,Tōkyō-to Kōtō-ku Tomioka
bcce1ea4350b7b72,05/12/2016,05/12/2016 19:00,28/11/2016 19:00,6,50,2016,Monday,0,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae
e053c561f32acc28,05/12/2016,05/12/2016 19:00,30/11/2016 17:00,15,50,2016,Monday,0,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri
0a74a5408a0b8642,05/12/2016,05/12/2016 20:00,26/11/2016 14:00,4,50,2016,Monday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
0a74a5408a0b8642,05/12/2016,05/12/2016 20:00,05/12/2016 15:00,6,50,2016,Monday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
965b2e0cf4119003,05/12/2016,05/12/2016 20:00,28/11/2016 21:00,2,50,2016,Monday,0,Izakaya,Tōkyō-to Meguro-ku Kamimeguro
965b2e0cf4119003,05/12/2016,05/12/2016 20:00,29/11/2016 19:00,2,50,2016,Monday,0,Izakaya,Tōkyō-to Meguro-ku Kamimeguro
e89735e80d614a7e,05/12/2016,05/12/2016 20:00,10/11/2016 17:00,3,50,2016,Monday,0,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami
e89735e80d614a7e,05/12/2016,05/12/2016 20:00,25/11/2016 19:00,8,50,2016,Monday,0,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami
0a74a5408a0b8642,05/12/2016,05/12/2016 21:00,01/12/2016 21:00,2,50,2016,Monday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
45326ebb8dc72cfb,05/12/2016,05/12/2016 21:00,05/12/2016 17:00,2,50,2016,Monday,0,Cafe/Sweets,Hyōgo-ken Nishinomiya-shi Rokutanjichō
db80363d35f10926,06/12/2016,06/12/2016 03:00,05/12/2016 14:00,2,50,2016,Tuesday,0,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri
40f6193ea3ed1b91,06/12/2016,06/12/2016 11:00,02/12/2016 19:00,3,50,2016,Tuesday,0,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi
55c3627912b9c849,06/12/2016,06/12/2016 11:00,01/12/2016 17:00,3,50,2016,Tuesday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
55c3627912b9c849,06/12/2016,06/12/2016 13:00,01/12/2016 17:00,3,50,2016,Tuesday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
55c3627912b9c849,06/12/2016,06/12/2016 13:00,01/12/2016 17:00,4,50,2016,Tuesday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
55c3627912b9c849,06/12/2016,06/12/2016 13:00,14/11/2016 19:00,6,50,2016,Tuesday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
55c3627912b9c849,06/12/2016,06/12/2016 13:00,09/11/2016 21:00,8,50,2016,Tuesday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
55c3627912b9c849,06/12/2016,06/12/2016 13:00,01/12/2016 17:00,20,50,2016,Tuesday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
55c3627912b9c849,06/12/2016,06/12/2016 13:00,01/12/2016 17:00,2,50,2016,Tuesday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
55c3627912b9c849,06/12/2016,06/12/2016 13:00,09/11/2016 21:00,6,50,2016,Tuesday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
55c3627912b9c849,06/12/2016,06/12/2016 13:00,09/11/2016 20:00,4,50,2016,Tuesday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
55c3627912b9c849,06/12/2016,06/12/2016 13:00,14/11/2016 19:00,3,50,2016,Tuesday,0,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae
0a74a5408a0b8642,06/12/2016,06/12/2016 17:00,06/12/2016 15:00,3,50,2016,Tuesday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
0a74a5408a0b8642,06/12/2016,06/12/2016 17:00,06/12/2016 15:00,3,50,2016,Tuesday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
1033310359ceeac1,06/12/2016,06/12/2016 17:00,30/11/2016 17:00,2,50,2016,Tuesday,0,Izakaya,Tōkyō-to Kōtō-ku Tomioka
1033310359ceeac1,06/12/2016,06/12/2016 17:00,28/11/2016 17:00,2,50,2016,Tuesday,0,Izakaya,Tōkyō-to Kōtō-ku Tomioka
1033310359ceeac1,06/12/2016,06/12/2016 17:00,02/12/2016 17:00,4,50,2016,Tuesday,0,Izakaya,Tōkyō-to Kōtō-ku Tomioka
24b9b2a020826ede,06/12/2016,06/12/2016 17:00,09/11/2016 18:00,3,50,2016,Tuesday,0,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi
24b9b2a020826ede,06/12/2016,06/12/2016 17:00,28/11/2016 18:00,10,50,2016,Tuesday,0,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi
24b9b2a020826ede,06/12/2016,06/12/2016 17:00,21/11/2016 16:00,6,50,2016,Tuesday,0,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi
24b9b2a020826ede,06/12/2016,06/12/2016 17:00,02/12/2016 15:00,5,50,2016,Tuesday,0,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi
24b9b2a020826ede,06/12/2016,06/12/2016 17:00,28/11/2016 18:00,2,50,2016,Tuesday,0,Japanese food,Fukuoka-ken Kitakyūshū-shi Ōtemachi
0a74a5408a0b8642,06/12/2016,06/12/2016 18:00,06/12/2016 15:00,2,50,2016,Tuesday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
0a74a5408a0b8642,06/12/2016,06/12/2016 18:00,06/12/2016 15:00,2,50,2016,Tuesday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
0a74a5408a0b8642,06/12/2016,06/12/2016 18:00,06/12/2016 15:00,2,50,2016,Tuesday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
0a74a5408a0b8642,06/12/2016,06/12/2016 18:00,06/12/2016 15:00,3,50,2016,Tuesday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
0a74a5408a0b8642,06/12/2016,06/12/2016 18:00,12/11/2016 16:00,5,50,2016,Tuesday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
1033310359ceeac1,06/12/2016,06/12/2016 18:00,24/11/2016 18:00,9,50,2016,Tuesday,0,Izakaya,Tōkyō-to Kōtō-ku Tomioka
36429b5ca4407b3e,06/12/2016,06/12/2016 18:00,25/11/2016 21:00,3,50,2016,Tuesday,0,Dining bar,Hokkaidō Sapporo-shi Kita 24 Jōnishi
36429b5ca4407b3e,06/12/2016,06/12/2016 18:00,02/12/2016 00:00,6,50,2016,Tuesday,0,Dining bar,Hokkaidō Sapporo-shi Kita 24 Jōnishi
bf617aa68d5f1cfa,06/12/2016,06/12/2016 18:00,29/11/2016 12:00,2,50,2016,Tuesday,0,Italian/French,Tōkyō-to Setagaya-ku Setagaya
f068442ebb6c246c,06/12/2016,06/12/2016 18:00,11/11/2016 18:00,5,50,2016,Tuesday,0,Izakaya,Tōkyō-to Taitō-ku Higashiueno
0a74a5408a0b8642,06/12/2016,06/12/2016 19:00,06/12/2016 15:00,3,50,2016,Tuesday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
0a74a5408a0b8642,06/12/2016,06/12/2016 19:00,05/12/2016 11:00,3,50,2016,Tuesday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
36429b5ca4407b3e,06/12/2016,06/12/2016 19:00,05/12/2016 23:00,16,50,2016,Tuesday,0,Dining bar,Hokkaidō Sapporo-shi Kita 24 Jōnishi
36429b5ca4407b3e,06/12/2016,06/12/2016 19:00,01/12/2016 22:00,2,50,2016,Tuesday,0,Dining bar,Hokkaidō Sapporo-shi Kita 24 Jōnishi
965b2e0cf4119003,06/12/2016,06/12/2016 19:00,04/12/2016 22:00,5,50,2016,Tuesday,0,Izakaya,Tōkyō-to Meguro-ku Kamimeguro
d500b48a8735fbd3,06/12/2016,06/12/2016 19:00,02/12/2016 21:00,5,50,2016,Tuesday,0,Izakaya,Tōkyō-to Meguro-ku Kamimeguro
0a74a5408a0b8642,06/12/2016,06/12/2016 20:00,06/12/2016 15:00,3,50,2016,Tuesday,0,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi
